location;date;total_populations;daily_infected;cum_daily_infected;daily_death_counts;cum_daily_death_counts
World;2021-02-07 00:00:00.000;7975105024;834620;105564693;23250;2470900
World;2021-02-08 00:00:00.000;7975105024;340449;105905142;9765;2480665
World;2021-02-09 00:00:00.000;7975105024;294121;106199263;8455;2489120
World;2021-02-10 00:00:00.000;7975105024;309030;106508293;9318;2498438
World;2021-02-11 00:00:00.000;7975105024;354304;106862597;10576;2509014
World;2021-02-12 00:00:00.000;7975105024;373128;107235725;10679;2519693
World;2021-02-13 00:00:00.000;7975105024;366878;107602603;10864;2530557
World;2021-02-14 00:00:00.000;7975105024;682909;108285512;21839;2552396
World;2021-02-15 00:00:00.000;7975105024;291318;108576830;9419;2561815
World;2021-02-16 00:00:00.000;7975105024;257524;108834354;7762;2569577
World;2021-02-17 00:00:00.000;7975105024;289218;109123572;7692;2577269
World;2021-02-18 00:00:00.000;7975105024;319313;109442885;8198;2585467
World;2021-02-19 00:00:00.000;7975105024;332787;109775672;9140;2594607
World;2021-02-20 00:00:00.000;7975105024;331915;110107587;9297;2603904
World;2021-02-21 00:00:00.000;7975105024;652183;110759770;16928;2620832
World;2021-02-22 00:00:00.000;7975105024;301698;111061468;7761;2628593
World;2021-02-23 00:00:00.000;7975105024;266471;111327939;7149;2635742
World;2021-02-24 00:00:00.000;7975105024;297546;111625485;7573;2643315
World;2021-02-25 00:00:00.000;7975105024;362244;111987729;8310;2651625
World;2021-02-26 00:00:00.000;7975105024;370333;112358062;8729;2660354
World;2021-02-27 00:00:00.000;7975105024;367351;112725413;9434;2669788
World;2021-02-28 00:00:00.000;7975105024;695831;113421244;15051;2684839
World;2021-03-01 00:00:00.000;7975105024;313765;113735009;7512;2692351
World;2021-03-02 00:00:00.000;7975105024;269866;114004875;6580;2698931
World;2021-03-03 00:00:00.000;7975105024;311717;114316592;7182;2706113
World;2021-03-04 00:00:00.000;7975105024;357990;114674582;7785;2713898
World;2021-03-05 00:00:00.000;7975105024;378003;115052585;8791;2722689
World;2021-03-06 00:00:00.000;7975105024;375549;115428134;7910;2730599
World;2021-03-07 00:00:00.000;7975105024;730661;116158795;14723;2745322
World;2021-03-08 00:00:00.000;7975105024;320173;116478968;7045;2752367
World;2021-03-09 00:00:00.000;7975105024;322325;116801293;6692;2759059
World;2021-03-10 00:00:00.000;7975105024;312062;117113355;6778;2765837
World;2021-03-11 00:00:00.000;7975105024;385975;117499330;8018;2773855
World;2021-03-12 00:00:00.000;7975105024;405343;117904673;9008;2782863
World;2021-03-13 00:00:00.000;7975105024;405153;118309826;8448;2791311
World;2021-03-14 00:00:00.000;7975105024;812175;119122001;14698;2806009
World;2021-03-15 00:00:00.000;7975105024;349966;119471967;7303;2813312
World;2021-03-16 00:00:00.000;7975105024;311734;119783701;6620;2819932
World;2021-03-17 00:00:00.000;7975105024;350301;120134002;6980;2826912
World;2021-03-18 00:00:00.000;7975105024;442620;120576622;8859;2835771
World;2021-03-19 00:00:00.000;7975105024;460049;121036671;8987;2844758
World;2021-03-20 00:00:00.000;7975105024;461282;121497953;8848;2853606
World;2021-03-21 00:00:00.000;7975105024;952364;122450317;15586;2869192
World;2021-03-22 00:00:00.000;7975105024;409244;122859561;9840;2879032
World;2021-03-23 00:00:00.000;7975105024;361506;123221067;6921;2885953
World;2021-03-24 00:00:00.000;7975105024;412794;123633861;7893;2893846
World;2021-03-25 00:00:00.000;7975105024;495336;124129197;9521;2903367
World;2021-03-26 00:00:00.000;7975105024;522315;124651512;8649;2912016
World;2021-03-27 00:00:00.000;7975105024;519124;125170636;9144;2921160
World;2021-03-28 00:00:00.000;7975105024;1112190;126282826;17118;2938278
World;2021-03-29 00:00:00.000;7975105024;466103;126748929;8966;2947244
World;2021-03-30 00:00:00.000;7975105024;405391;127154320;8098;2955342
World;2021-03-31 00:00:00.000;7975105024;442859;127597179;8360;2963702
World;2021-04-01 00:00:00.000;7975105024;538564;128135743;10607;2974309
World;2021-04-02 00:00:00.000;7975105024;559434;128695177;10664;2984973
World;2021-04-03 00:00:00.000;7975105024;567320;129262497;10764;2995737
World;2021-04-04 00:00:00.000;7975105024;1134209;130396706;17976;3013713
World;2021-04-05 00:00:00.000;7975105024;468392;130865098;8167;3021880
World;2021-04-06 00:00:00.000;7975105024;426725;131291823;6882;3028762
World;2021-04-07 00:00:00.000;7975105024;485564;131777387;8571;3037333
World;2021-04-08 00:00:00.000;7975105024;622761;132400148;12451;3049784
World;2021-04-09 00:00:00.000;7975105024;658068;133058216;11809;3061593
World;2021-04-10 00:00:00.000;7975105024;651142;133709358;12544;3074137
World;2021-04-11 00:00:00.000;7975105024;1246423;134955781;19955;3094092
World;2021-04-12 00:00:00.000;7975105024;607836;135563617;10001;3104093
World;2021-04-13 00:00:00.000;7975105024;548118;136111735;9362;3113455
World;2021-04-14 00:00:00.000;7975105024;608987;136720722;9723;3123178
World;2021-04-15 00:00:00.000;7975105024;707942;137428664;12375;3135553
World;2021-04-16 00:00:00.000;7975105024;708645;138137309;12127;3147680
World;2021-04-17 00:00:00.000;7975105024;717477;138854786;12254;3159934
World;2021-04-18 00:00:00.000;7975105024;1333828;140188614;20068;3180002
World;2021-04-19 00:00:00.000;7975105024;707619;140896233;11399;3191401
World;2021-04-20 00:00:00.000;7975105024;639189;141535422;10206;3201607
World;2021-04-21 00:00:00.000;7975105024;679096;142214518;10839;3212446
World;2021-04-22 00:00:00.000;7975105024;783977;142998495;13090;3225536
World;2021-04-23 00:00:00.000;7975105024;800632;143799127;13221;3238757
World;2021-04-24 00:00:00.000;7975105024;762822;144561949;11879;3250636
World;2021-04-25 00:00:00.000;7975105024;1322654;145884603;20797;3271433
World;2021-04-26 00:00:00.000;7975105024;734680;146619283;12534;3283967
World;2021-04-27 00:00:00.000;7975105024;648591;147267874;10884;3294851
World;2021-04-28 00:00:00.000;7975105024;693540;147961414;11537;3306388
World;2021-04-29 00:00:00.000;7975105024;795050;148756464;14242;3320630
World;2021-04-30 00:00:00.000;7975105024;805128;149561592;13721;3334351
World;2021-05-01 00:00:00.000;7975105024;789274;150350866;13274;3347625
World;2021-05-02 00:00:00.000;7975105024;1227784;151578650;19884;3367509
World;2021-05-03 00:00:00.000;7975105024;710419;152289069;12188;3379697
World;2021-05-04 00:00:00.000;7975105024;638301;152927370;10553;3390250
World;2021-05-05 00:00:00.000;7975105024;680155;153607525;11266;3401516
World;2021-05-06 00:00:00.000;7975105024;777010;154384535;13622;3415138
World;2021-05-07 00:00:00.000;7975105024;784911;155169446;13261;3428399
World;2021-05-08 00:00:00.000;7975105024;757916;155927362;12906;3441305
World;2021-05-09 00:00:00.000;7975105024;1115862;157043224;18437;3459742
World;2021-05-10 00:00:00.000;7975105024;673393;157716617;12037;3471779
World;2021-05-11 00:00:00.000;7975105024;606745;158323362;10917;3482696
World;2021-05-12 00:00:00.000;7975105024;609857;158933219;11066;3493762
World;2021-05-13 00:00:00.000;7975105024;696552;159629771;12670;3506432
World;2021-05-14 00:00:00.000;7975105024;675556;160305327;12615;3519047
World;2021-05-15 00:00:00.000;7975105024;642044;160947371;11875;3530922
World;2021-05-16 00:00:00.000;7975105024;907892;161855263;16421;3547343
World;2021-05-17 00:00:00.000;7975105024;587849;162443112;11726;3559069
World;2021-05-18 00:00:00.000;7975105024;523811;162966923;11173;3570242
World;2021-05-19 00:00:00.000;7975105024;530837;163497760;11458;3581700
World;2021-05-20 00:00:00.000;7975105024;604609;164102369;12477;3594177
World;2021-05-21 00:00:00.000;7975105024;598508;164700877;12505;3606682
World;2021-05-22 00:00:00.000;7975105024;585534;165286411;12241;3618923
World;2021-05-23 00:00:00.000;7975105024;785530;166071941;14610;3633533
World;2021-05-24 00:00:00.000;7975105024;506899;166578840;11106;3644639
World;2021-05-25 00:00:00.000;7975105024;432361;167011201;9064;3653703
World;2021-05-26 00:00:00.000;7975105024;465859;167477060;10622;3664325
World;2021-05-27 00:00:00.000;7975105024;534445;168011505;11456;3675781
World;2021-05-28 00:00:00.000;7975105024;518627;168530132;11564;3687345
World;2021-05-29 00:00:00.000;7975105024;475562;169005694;11010;3698355
World;2021-05-30 00:00:00.000;7975105024;613750;169619444;13781;3712136
World;2021-05-31 00:00:00.000;7975105024;446119;170065563;10115;3722251
World;2021-06-01 00:00:00.000;7975105024;372511;170438074;8331;3730582
World;2021-06-02 00:00:00.000;7975105024;374552;170812626;8897;3739479
World;2021-06-03 00:00:00.000;7975105024;436419;171249045;10137;3749616
World;2021-06-04 00:00:00.000;7975105024;454057;171703102;10311;3759927
World;2021-06-05 00:00:00.000;7975105024;420288;172123390;9888;3769815
World;2021-06-06 00:00:00.000;7975105024;502073;172625463;10771;3780586
World;2021-06-07 00:00:00.000;7975105024;367186;172992649;8672;3789258
World;2021-06-08 00:00:00.000;7975105024;313540;173306189;7838;3797096
World;2021-06-09 00:00:00.000;7975105024;330868;173637057;8097;3805193
World;2021-06-10 00:00:00.000;7975105024;363867;174000924;13379;3818572
World;2021-06-11 00:00:00.000;7975105024;409388;174410312;11109;3829681
World;2021-06-12 00:00:00.000;7975105024;391459;174801771;11044;3840725
World;2021-06-13 00:00:00.000;7975105024;471588;175273359;11040;3851765
World;2021-06-14 00:00:00.000;7975105024;355519;175628878;10336;3862101
World;2021-06-15 00:00:00.000;7975105024;299317;175928195;8119;3870220
World;2021-06-16 00:00:00.000;7975105024;305760;176233955;7763;3877983
World;2021-06-17 00:00:00.000;7975105024;374250;176608205;9550;3887533
World;2021-06-18 00:00:00.000;7975105024;398899;177007104;9314;3896847
World;2021-06-19 00:00:00.000;7975105024;365229;177372333;8477;3905324
World;2021-06-20 00:00:00.000;7975105024;438168;177810501;9357;3914681
World;2021-06-21 00:00:00.000;7975105024;339089;178149590;7974;3922655
World;2021-06-22 00:00:00.000;7975105024;301342;178450932;6760;3929415
World;2021-06-23 00:00:00.000;7975105024;316429;178767361;7039;3936454
World;2021-06-24 00:00:00.000;7975105024;404093;179171454;8470;3944924
World;2021-06-25 00:00:00.000;7975105024;429330;179600784;8542;3953466
World;2021-06-26 00:00:00.000;7975105024;386776;179987560;8209;3961675
World;2021-06-27 00:00:00.000;7975105024;454819;180442379;9080;3970755
World;2021-06-28 00:00:00.000;7975105024;362338;180804717;7281;3978036
World;2021-06-29 00:00:00.000;7975105024;319349;181124066;6571;3984607
World;2021-06-30 00:00:00.000;7975105024;341786;181465852;6526;3991133
World;2021-07-01 00:00:00.000;7975105024;405127;181870979;8220;3999353
World;2021-07-02 00:00:00.000;7975105024;386688;182257667;8806;4008159
World;2021-07-03 00:00:00.000;7975105024;410033;182667700;7968;4016127
World;2021-07-04 00:00:00.000;7975105024;535007;183202707;8294;4024421
World;2021-07-05 00:00:00.000;7975105024;372454;183575161;7387;4031808
World;2021-07-06 00:00:00.000;7975105024;338404;183913565;6667;4038475
World;2021-07-07 00:00:00.000;7975105024;373659;184287224;7175;4045650
World;2021-07-08 00:00:00.000;7975105024;455792;184743016;8340;4053990
World;2021-07-09 00:00:00.000;7975105024;452183;185195199;8108;4062098
World;2021-07-10 00:00:00.000;7975105024;600189;185795388;8356;4070454
World;2021-07-11 00:00:00.000;7975105024;693499;186488887;8571;4079025
World;2021-07-12 00:00:00.000;7975105024;409800;186898687;7685;4086710
World;2021-07-13 00:00:00.000;7975105024;383604;187282291;7789;4094499
World;2021-07-14 00:00:00.000;7975105024;441816;187724107;7384;4101883
World;2021-07-15 00:00:00.000;7975105024;497191;188221298;8133;4110016
World;2021-07-16 00:00:00.000;7975105024;518953;188740251;8462;4118478
World;2021-07-17 00:00:00.000;7975105024;513398;189253649;8228;4126706
World;2021-07-18 00:00:00.000;7975105024;842385;190096034;8629;4135335
World;2021-07-19 00:00:00.000;7975105024;425710;190521744;7524;4142859
World;2021-07-20 00:00:00.000;7975105024;410386;190932130;7191;4150050
World;2021-07-21 00:00:00.000;7975105024;452730;191384860;19923;4169973
World;2021-07-22 00:00:00.000;7975105024;477230;191862090;8267;4178240
World;2021-07-23 00:00:00.000;7975105024;504667;192366757;8598;4186838
World;2021-07-24 00:00:00.000;7975105024;514443;192881200;8819;4195657
World;2021-07-25 00:00:00.000;7975105024;971938;193853138;9311;4204968
World;2021-07-26 00:00:00.000;7975105024;454513;194307651;8600;4213568
World;2021-07-27 00:00:00.000;7975105024;440893;194748544;8705;4222273
World;2021-07-28 00:00:00.000;7975105024;533141;195281685;8578;4230851
World;2021-07-29 00:00:00.000;7975105024;589951;195871636;10110;4240961
World;2021-07-30 00:00:00.000;7975105024;596050;196467686;9692;4250653
World;2021-07-31 00:00:00.000;7975105024;579958;197047644;9418;4260071
World;2021-08-01 00:00:00.000;7975105024;949543;197997187;9990;4270061
World;2021-08-02 00:00:00.000;7975105024;499520;198496707;8985;4279046
World;2021-08-03 00:00:00.000;7975105024;485207;198981914;9069;4288115
World;2021-08-04 00:00:00.000;7975105024;571064;199552978;9226;4297341
World;2021-08-05 00:00:00.000;7975105024;612522;200165500;10038;4307379
World;2021-08-06 00:00:00.000;7975105024;668937;200834437;10470;4317849
World;2021-08-07 00:00:00.000;7975105024;625286;201459723;10035;4327884
World;2021-08-08 00:00:00.000;7975105024;959369;202419092;11089;4338973
World;2021-08-09 00:00:00.000;7975105024;552159;202971251;9817;4348790
World;2021-08-10 00:00:00.000;7975105024;506965;203478216;8925;4357715
World;2021-08-11 00:00:00.000;7975105024;563949;204042165;9109;4366824
World;2021-08-12 00:00:00.000;7975105024;631968;204674133;10290;4377114
World;2021-08-13 00:00:00.000;7975105024;654238;205328371;10067;4387181
World;2021-08-14 00:00:00.000;7975105024;654326;205982697;9953;4397134
World;2021-08-15 00:00:00.000;7975105024;956348;206939045;11536;4408670
World;2021-08-16 00:00:00.000;7975105024;549309;207488354;9897;4418567
World;2021-08-17 00:00:00.000;7975105024;519488;208007842;8477;4427044
World;2021-08-18 00:00:00.000;7975105024;580942;208588784;9085;4436129
World;2021-08-19 00:00:00.000;7975105024;679796;209268580;10744;4446873
World;2021-08-20 00:00:00.000;7975105024;670827;209939407;10777;4457650
World;2021-08-21 00:00:00.000;7975105024;651735;210591142;9865;4467515
World;2021-08-22 00:00:00.000;7975105024;946986;211538128;12585;4480100
World;2021-08-23 00:00:00.000;7975105024;532180;212070308;9822;4489922
World;2021-08-24 00:00:00.000;7975105024;521323;212591631;8482;4498404
World;2021-08-25 00:00:00.000;7975105024;588224;213179855;9707;4508111
World;2021-08-26 00:00:00.000;7975105024;660488;213840343;10689;4518800
World;2021-08-27 00:00:00.000;7975105024;660420;214500763;9972;4528772
World;2021-08-28 00:00:00.000;7975105024;664645;215165408;9986;4538758
World;2021-08-29 00:00:00.000;7975105024;941572;216106980;12183;4550941
World;2021-08-30 00:00:00.000;7975105024;539337;216646317;8910;4559851
World;2021-08-31 00:00:00.000;7975105024;488649;217134966;8791;4568642
World;2021-09-01 00:00:00.000;7975105024;552003;217686969;9163;4577805
World;2021-09-02 00:00:00.000;7975105024;635095;218322064;9723;4587528
World;2021-09-03 00:00:00.000;7975105024;647491;218969555;9882;4597410
World;2021-09-04 00:00:00.000;7975105024;622102;219591657;9620;4607030
World;2021-09-05 00:00:00.000;7975105024;875212;220466869;11784;4618814
World;2021-09-06 00:00:00.000;7975105024;503495;220970364;9064;4627878
World;2021-09-07 00:00:00.000;7975105024;476546;221446910;8088;4635966
World;2021-09-08 00:00:00.000;7975105024;512623;221959533;8335;4644301
World;2021-09-09 00:00:00.000;7975105024;517429;222476962;8294;4652595
World;2021-09-10 00:00:00.000;7975105024;552829;223029791;8310;4660905
World;2021-09-11 00:00:00.000;7975105024;583734;223613525;9259;4670164
World;2021-09-12 00:00:00.000;7975105024;784145;224397670;11258;4681422
World;2021-09-13 00:00:00.000;7975105024;464679;224862349;8807;4690229
World;2021-09-14 00:00:00.000;7975105024;440335;225302684;7131;4697360
World;2021-09-15 00:00:00.000;7975105024;476259;225778943;7463;4704823
World;2021-09-16 00:00:00.000;7975105024;527349;226306292;9111;4713934
World;2021-09-17 00:00:00.000;7975105024;516496;226822788;9252;4723186
World;2021-09-18 00:00:00.000;7975105024;535268;227358056;8175;4731361
World;2021-09-19 00:00:00.000;7975105024;725388;228083444;10941;4742302
World;2021-09-20 00:00:00.000;7975105024;558736;228642180;7696;4749998
World;2021-09-21 00:00:00.000;7975105024;401593;229043773;6258;4756256
World;2021-09-22 00:00:00.000;7975105024;431403;229475176;7225;4763481
World;2021-09-23 00:00:00.000;7975105024;471145;229946321;8472;4771953
World;2021-09-24 00:00:00.000;7975105024;495735;230442056;7755;4779708
World;2021-09-25 00:00:00.000;7975105024;477131;230919187;7646;4787354
World;2021-09-26 00:00:00.000;7975105024;672706;231591893;10369;4797723
World;2021-09-27 00:00:00.000;7975105024;379663;231971556;6373;4804096
World;2021-09-28 00:00:00.000;7975105024;344829;232316385;6258;4810354
World;2021-09-29 00:00:00.000;7975105024;417394;232733779;7163;4817517
World;2021-09-30 00:00:00.000;7975105024;441155;233174934;7905;4825422
World;2021-10-01 00:00:00.000;7975105024;440601;233615535;7593;4833015
World;2021-10-02 00:00:00.000;7975105024;439503;234055038;7035;4840050
World;2021-10-03 00:00:00.000;7975105024;647675;234702713;10073;4850123
World;2021-10-04 00:00:00.000;7975105024;336507;235039220;5675;4855798
World;2021-10-05 00:00:00.000;7975105024;323435;235362655;5017;4860815
World;2021-10-06 00:00:00.000;7975105024;390159;235752814;5887;4866702
World;2021-10-07 00:00:00.000;7975105024;417243;236170057;7329;4874031
World;2021-10-08 00:00:00.000;7975105024;424290;236594347;7173;4881204
World;2021-10-09 00:00:00.000;7975105024;403688;236998035;6608;4887812
World;2021-10-10 00:00:00.000;7975105024;661969;237660004;10673;4898485
World;2021-10-11 00:00:00.000;7975105024;322331;237982335;5163;4903648
World;2021-10-12 00:00:00.000;7975105024;312050;238294385;5315;4908963
World;2021-10-13 00:00:00.000;7975105024;375510;238669895;5662;4914625
World;2021-10-14 00:00:00.000;7975105024;392463;239062358;6587;4921212
World;2021-10-15 00:00:00.000;7975105024;391731;239454089;6517;4927729
World;2021-10-16 00:00:00.000;7975105024;400030;239854119;6220;4933949
World;2021-10-17 00:00:00.000;7975105024;689547;240543666;10625;4944574
World;2021-10-18 00:00:00.000;7975105024;314362;240858028;5244;4949818
World;2021-10-19 00:00:00.000;7975105024;308816;241166844;4734;4954552
World;2021-10-20 00:00:00.000;7975105024;383327;241550171;6695;4961247
World;2021-10-21 00:00:00.000;7975105024;401447;241951618;6557;4967804
World;2021-10-22 00:00:00.000;7975105024;401534;242353152;6643;4974447
World;2021-10-23 00:00:00.000;7975105024;394047;242747199;6363;4980810
World;2021-10-24 00:00:00.000;7975105024;802989;243550188;13117;4993927
World;2021-10-25 00:00:00.000;7975105024;296224;243846412;5209;4999136
World;2021-10-26 00:00:00.000;7975105024;280037;244126449;4702;5003838
World;2021-10-27 00:00:00.000;7975105024;393707;244520156;6070;5009908
World;2021-10-28 00:00:00.000;7975105024;421549;244941705;7659;5017567
World;2021-10-29 00:00:00.000;7975105024;408475;245350180;7031;5024598
World;2021-10-30 00:00:00.000;7975105024;430372;245780552;6511;5031109
World;2021-10-31 00:00:00.000;7975105024;897486;246678038;13705;5044814
World;2021-11-01 00:00:00.000;7975105024;294865;246972903;4788;5049602
World;2021-11-02 00:00:00.000;7975105024;286330;247259233;4601;5054203
World;2021-11-03 00:00:00.000;7975105024;412090;247671323;5970;5060173
World;2021-11-04 00:00:00.000;7975105024;393709;248065032;6523;5066696
World;2021-11-05 00:00:00.000;7975105024;405816;248470848;6133;5072829
World;2021-11-06 00:00:00.000;7975105024;402001;248872849;6197;5079026
World;2021-11-07 00:00:00.000;7975105024;985492;249858341;15006;5094032
World;2021-11-08 00:00:00.000;7975105024;305923;250164264;4889;5098921
World;2021-11-09 00:00:00.000;7975105024;304791;250469055;4581;5103502
World;2021-11-10 00:00:00.000;7975105024;450474;250919529;6103;5109605
World;2021-11-11 00:00:00.000;7975105024;426571;251346100;6513;5116118
World;2021-11-12 00:00:00.000;7975105024;425328;251771428;6282;5122400
World;2021-11-13 00:00:00.000;7975105024;387354;252158782;5971;5128371
World;2021-11-14 00:00:00.000;7975105024;1177551;253336333;16188;5144559
World;2021-11-15 00:00:00.000;7975105024;351497;253687830;5429;5149988
World;2021-11-16 00:00:00.000;7975105024;314076;254001906;4544;5154532
World;2021-11-17 00:00:00.000;7975105024;485826;254487732;6258;5160790
World;2021-11-18 00:00:00.000;7975105024;449623;254937355;6715;5167505
World;2021-11-19 00:00:00.000;7975105024;456090;255393445;6971;5174476
World;2021-11-20 00:00:00.000;7975105024;467913;255861358;8694;5183170
World;2021-11-21 00:00:00.000;7975105024;1338362;257199720;16093;5199263
World;2021-11-22 00:00:00.000;7975105024;342128;257541848;4939;5204202
World;2021-11-23 00:00:00.000;7975105024;359595;257901443;4818;5209020
World;2021-11-24 00:00:00.000;7975105024;537630;258439073;6330;5215350
World;2021-11-25 00:00:00.000;7975105024;473340;258912413;6842;5222192
World;2021-11-26 00:00:00.000;7975105024;488810;259401223;6600;5228792
World;2021-11-27 00:00:00.000;7975105024;422628;259823851;5346;5234138
World;2021-11-28 00:00:00.000;7975105024;1423225;261247076;15308;5249446
World;2021-11-29 00:00:00.000;7975105024;350544;261597620;4818;5254264
World;2021-11-30 00:00:00.000;7975105024;354271;261951891;4789;5259053
World;2021-12-01 00:00:00.000;7975105024;466025;262417916;6663;5265716
World;2021-12-02 00:00:00.000;7975105024;502523;262920439;6848;5272564
World;2021-12-03 00:00:00.000;7975105024;514158;263434597;6963;5279527
World;2021-12-04 00:00:00.000;7975105024;504658;263939255;6239;5285766
World;2021-12-05 00:00:00.000;7975105024;1581207;265520462;17572;5303338
World;2021-12-06 00:00:00.000;7975105024;360851;265881313;4989;5308327
World;2021-12-07 00:00:00.000;7975105024;355869;266237182;4785;5313112
World;2021-12-08 00:00:00.000;7975105024;556418;266793600;6035;5319147
World;2021-12-09 00:00:00.000;7975105024;507356;267300956;6759;5325906
World;2021-12-10 00:00:00.000;7975105024;501861;267802817;6581;5332487
World;2021-12-11 00:00:00.000;7975105024;494633;268297450;5825;5338312
World;2021-12-12 00:00:00.000;7975105024;1537022;269834472;14811;5353123
World;2021-12-13 00:00:00.000;7975105024;376295;270210767;4609;5357732
World;2021-12-14 00:00:00.000;7975105024;373011;270583778;4740;5362472
World;2021-12-15 00:00:00.000;7975105024;583810;271167588;5965;5368437
World;2021-12-16 00:00:00.000;7975105024;562624;271730212;6572;5375009
World;2021-12-17 00:00:00.000;7975105024;575876;272306088;6769;5381778
World;2021-12-18 00:00:00.000;7975105024;572090;272878178;5435;5387213
World;2021-12-19 00:00:00.000;7975105024;1659125;274537303;13262;5400475
World;2021-12-20 00:00:00.000;7975105024;422346;274959649;4269;5404744
World;2021-12-21 00:00:00.000;7975105024;455925;275415574;4794;5409538
World;2021-12-22 00:00:00.000;7975105024;721815;276137389;6188;5415726
World;2021-12-23 00:00:00.000;7975105024;704473;276841862;6812;5422538
World;2021-12-24 00:00:00.000;7975105024;757634;277599496;6359;5428897
World;2021-12-25 00:00:00.000;7975105024;776354;278375850;7203;5436100
World;2021-12-26 00:00:00.000;7975105024;2251928;280627778;10950;5447050
World;2021-12-27 00:00:00.000;7975105024;475537;281103315;3850;5450900
World;2021-12-28 00:00:00.000;7975105024;684546;281787861;4190;5455090
World;2021-12-29 00:00:00.000;7975105024;1165129;282952990;6282;5461372
World;2021-12-30 00:00:00.000;7975105024;1157299;284110289;6932;5468304
World;2021-12-31 00:00:00.000;7975105024;1349829;285460118;5965;5474269
World;2022-01-01 00:00:00.000;7975105024;1431293;286891411;5346;5479615
World;2022-01-02 00:00:00.000;7975105024;4205067;291096478;10125;5489740
World;2022-01-03 00:00:00.000;7975105024;910286;292006764;3741;5493481
World;2022-01-04 00:00:00.000;7975105024;1183784;293190548;4001;5497482
World;2022-01-05 00:00:00.000;7975105024;2008468;295199016;6270;5503752
World;2022-01-06 00:00:00.000;7975105024;2045993;297245009;7209;5510961
World;2022-01-07 00:00:00.000;7975105024;2018451;299263460;6168;5517129
World;2022-01-08 00:00:00.000;7975105024;1990432;301253892;6285;5523414
World;2022-01-09 00:00:00.000;7975105024;6440074;307693966;11967;5535381
World;2022-01-10 00:00:00.000;7975105024;1640220;309334186;4513;5539894
World;2022-01-11 00:00:00.000;7975105024;1649090;310983276;5223;5545117
World;2022-01-12 00:00:00.000;7975105024;2788293;313771569;6834;5551951
World;2022-01-13 00:00:00.000;7975105024;2394846;316166415;8476;5560427
World;2022-01-14 00:00:00.000;7975105024;2496959;318663374;7122;5567549
World;2022-01-15 00:00:00.000;7975105024;2495098;321158472;6802;5574351
World;2022-01-16 00:00:00.000;7975105024;7197242;328355714;13372;5587723
World;2022-01-17 00:00:00.000;7975105024;1923026;330278740;6256;5593979
World;2022-01-18 00:00:00.000;7975105024;1817713;332096453;5533;5599512
World;2022-01-19 00:00:00.000;7975105024;2861042;334957495;6658;5606170
World;2022-01-20 00:00:00.000;7975105024;2861811;337819306;8132;5614302
World;2022-01-21 00:00:00.000;7975105024;2917335;340736641;9073;5623375
World;2022-01-22 00:00:00.000;7975105024;2814097;343550738;8240;5631615
World;2022-01-23 00:00:00.000;7975105024;8346578;351897316;15843;5647458
World;2022-01-24 00:00:00.000;7975105024;2087041;353984357;6142;5653600
World;2022-01-25 00:00:00.000;7975105024;2060165;356044522;6650;5660250
World;2022-01-26 00:00:00.000;7975105024;3012699;359057221;8692;5668942
World;2022-01-27 00:00:00.000;7975105024;2614148;361671369;9616;5678558
World;2022-01-28 00:00:00.000;7975105024;2657960;364329329;9831;5688389
World;2022-01-29 00:00:00.000;7975105024;2590554;366919883;9335;5697724
World;2022-01-30 00:00:00.000;7975105024;8401961;375321844;17569;5715293
World;2022-01-31 00:00:00.000;7975105024;1927371;377249215;7878;5723171
World;2022-02-01 00:00:00.000;7975105024;1746832;378996047;7036;5730207
World;2022-02-02 00:00:00.000;7975105024;2454183;381450230;10187;5740394
World;2022-02-03 00:00:00.000;7975105024;2292828;383743058;11660;5752054
World;2022-02-04 00:00:00.000;7975105024;2183458;385926516;10617;5762671
World;2022-02-05 00:00:00.000;7975105024;2245322;388171838;10049;5772720
World;2022-02-06 00:00:00.000;7975105024;7078280;395250118;18447;5791167
World;2022-02-07 00:00:00.000;7975105024;1596559;396846677;8203;5799370
World;2022-02-08 00:00:00.000;7975105024;1488329;398335006;7565;5806935
World;2022-02-09 00:00:00.000;7975105024;1954483;400289489;10474;5817409
World;2022-02-10 00:00:00.000;7975105024;1918808;402208297;11708;5829117
World;2022-02-11 00:00:00.000;7975105024;1813715;404022012;10509;5839626
World;2022-02-12 00:00:00.000;7975105024;1672963;405694975;9575;5849201
World;2022-02-13 00:00:00.000;7975105024;5467055;411162030;18421;5867622
World;2022-02-14 00:00:00.000;7975105024;1281711;412443741;7026;5874648
World;2022-02-15 00:00:00.000;7975105024;1253784;413697525;6678;5881326
World;2022-02-16 00:00:00.000;7975105024;1552755;415250280;9417;5890743
World;2022-02-17 00:00:00.000;7975105024;1547426;416797706;10164;5900907
World;2022-02-18 00:00:00.000;7975105024;1516529;418314235;10152;5911059
World;2022-02-19 00:00:00.000;7975105024;1432321;419746556;9069;5920128
World;2022-02-20 00:00:00.000;7975105024;4287357;424033913;17108;5937236
World;2022-02-21 00:00:00.000;7975105024;1095707;425129620;6294;5943530
World;2022-02-22 00:00:00.000;7975105024;1174016;426303636;6288;5949818
World;2022-02-23 00:00:00.000;7975105024;1332981;427636617;6981;5956799
World;2022-02-24 00:00:00.000;7975105024;1376730;429013347;9579;5966378
World;2022-02-25 00:00:00.000;7975105024;1343077;430356424;8689;5975067
World;2022-02-26 00:00:00.000;7975105024;1253463;431609887;8461;5983528
